farm,cage,day,waveHeight,fetch,days_since_start,biomass_density,temperature,waterSpeed,windSpeed,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,lice_total,agd_score,lep_fe,mortality,lmortRate
Farm D,9,2018-07-30,2.34,3.39564,1,0.13418801639997763,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,0.0408800124824466,-3.155374933145912
Farm D,10,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,0.040387015834194,-3.168021718617082
Farm D,11,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,12,2018-07-30,2.34,3.39564,1,NA,14.456836503978597,0.14982519165406225,7.106278101820264,13.067860965292288,23.22786810050456,11.358977626012946,NA,NA,NA,NA,NA
Farm D,1,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,2,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,3,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,4,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,5,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,6,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,7,2018-08-06,2.34,3.39564,8,0.26034296484257746,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.6,0,0,1.47416997820792e-4,-8.822097839348382
Farm D,8,2018-08-06,2.34,3.39564,8,0.1881535817281182,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,1.8,0,0,1.8267541188956e-4,-8.60761699342347
Farm D,9,2018-08-06,2.34,3.39564,8,0.26983074587202116,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,1.75,0,0,1.08189293078431e-4,-9.13151995621513
Farm D,10,2018-08-06,2.34,3.39564,8,0.23300143043919097,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,0,1.19067306102199e-4,-9.035702552850076
Farm D,11,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,12,2018-08-06,2.34,3.39564,8,NA,14.506434523014466,0.12281709647540068,6.221570325421561,13.067860965292288,23.22786810050456,11.358977626012946,2.05,0,NA,NA,NA
Farm D,1,2018-08-13,2.34,3.39564,15,NA,14.386737280833138,0.15870344945687648,7.262387556299929,13.067860965292288,23.22786810050456,11.358977626012946,4.375,0,NA,NA,NA
Farm D,2,2018-08-13,2.34,3.39564,15,NA,14.386737280833138,0.15870344945687648,7.262387556299929,13.067860965292288,23.22786810050456,11.358977626012946,4.375,0,NA,NA,NA
Farm D,3,2018-08-13,2.34,3.39564,15,NA,14.386737280833138,0.15870344945687648,7.262387556299929,13.067860965292288,23.22786810050456,11.358977626012946,4.375,0,NA,NA,NA
Farm D,4,2018-08-13,2.34,3.39564,15,NA,14.386737280833138,0.15870344945687648,7.262387556299929,13.067860965292288,23.22786810050456,11.358977626012946,4.375,0,NA,NA,NA
