farm,cage,day,biomass_density,days_since_start,waveHeight,temperature,waterSpeed,windSpeed,lep_fe,agd_score,wksSinceAntiAGD,wksSinceMech,wksSinceMedi,cage_z,biomass_density_z,days_since_start_z,waveHeight_z,temperature_z,waterSpeed_z,windSpeed_z,lep_fe_z,agd_score_z,wksSinceAntiAGD_z,wksSinceMech_z,wksSinceMedi_z
Farm C,9,2018-09-24,0.22714560933375935,22,1.68,13.889466338370264,0.2669429520953322,8.874755986044857,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.8582909547334813,-1.484353449294858,-1.5716726769523832,-1.0452825808541586,1.1666911558528417,1.1513238574808489,0.5873709776450221,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,10,2018-09-24,0.2633909850520501,22,1.68,13.889466338370264,0.2669429520953322,8.874755986044857,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.149295325012468,-1.4594669754321405,-1.5716726769523832,-1.0452825808541586,1.1666911558528417,1.1513238574808489,0.5873709776450221,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,11,2018-09-24,0.25191696501327154,22,1.68,13.889466338370264,0.2669429520953322,8.874755986044857,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.4402996952914546,-1.467345163866845,-1.5716726769523832,-1.0452825808541586,1.1666911558528417,1.1513238574808489,0.5873709776450221,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,1,2018-10-01,0.2968698384099076,29,1.68,13.469397115942291,0.23010194379250223,8.86816043737131,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.4697440074984125,-1.4364800262687574,-1.512503147537434,-1.0452825808541586,0.9653036164813098,0.6257470009778032,0.5848768964438096,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,2,2018-10-01,0.30491618909816176,29,1.68,13.469397115942291,0.23010194379250223,8.86816043737131,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.1787396372194257,-1.4309553133329653,-1.512503147537434,-1.0452825808541586,0.9653036164813098,0.6257470009778032,0.5848768964438096,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,3,2018-10-01,0.3130970002512515,29,1.68,13.469397115942291,0.23010194379250223,8.86816043737131,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.887735266940439,-1.4253382783622266,-1.512503147537434,-1.0452825808541586,0.9653036164813098,0.6257470009778032,0.5848768964438096,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,9,2018-10-01,0.2636001796418105,29,1.68,13.469397115942291,0.23010194379250223,8.86816043737131,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.8582909547334813,-1.4593233401245427,-1.512503147537434,-1.0452825808541586,0.9653036164813098,0.6257470009778032,0.5848768964438096,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,10,2018-10-01,0.2995460801548925,29,1.68,13.469397115942291,0.23010194379250223,8.86816043737131,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.149295325012468,-1.4346424892335636,-1.512503147537434,-1.0452825808541586,0.9653036164813098,0.6257470009778032,0.5848768964438096,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,11,2018-10-01,0.2888044223513474,29,1.68,13.469397115942291,0.23010194379250223,8.86816043737131,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.4402996952914546,-1.4420178296976236,-1.512503147537434,-1.0452825808541586,0.9653036164813098,0.6257470009778032,0.5848768964438096,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,3,2018-10-08,0.35822559360534706,36,1.68,13.314462871805684,0.2895067993081679,8.848576202333412,0.014184634991956381,0.014184634991956381,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.887735266940439,-1.3943524895074804,-1.4533336181224845,-1.0452825808541586,0.8910257962432193,1.4732215588482203,0.5774711937698142,-0.5987173666979844,-0.9281509448782116,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,8,2018-10-08,0.2233418811695083,36,1.68,13.314462871805684,0.2895067993081679,8.848576202333412,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.5672865844544945,-1.486965130913949,-1.4533336181224845,-1.0452825808541586,0.8910257962432193,1.4732215588482203,0.5774711937698142,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,9,2018-10-08,0.30052229177857576,36,1.68,13.314462871805684,0.2895067993081679,8.848576202333412,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,0.8582909547334813,-1.4339722115891516,-1.4533336181224845,-1.0452825808541586,0.8910257962432193,1.4732215588482203,0.5774711937698142,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,11,2018-10-08,0.3277499490191787,36,1.68,13.314462871805684,0.2895067993081679,8.848576202333412,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.4402996952914546,-1.4152774024767343,-1.4533336181224845,-1.0452825808541586,0.8910257962432193,1.4732215588482203,0.5774711937698142,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,12,2018-10-08,0.21539280411925033,36,1.68,13.314462871805684,0.2895067993081679,8.848576202333412,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,1.7313040655704413,-1.4924230546993589,-1.4533336181224845,-1.0452825808541586,0.8910257962432193,1.4732215588482203,0.5774711937698142,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,1,2018-10-15,0.404680621894788,43,1.68,13.020838237185211,0.19294979681801988,7.570064579637435,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.4697440074984125,-1.3624559558281906,-1.3941640887075353,-1.0452825808541586,0.75025770491936306,0.095731414577915,0.09400697244019729,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,2,2018-10-15,0.4107483783962601,43,1.68,13.020838237185211,0.19294979681801988,7.570064579637435,0,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-1.1787396372194257,-1.358289767436246,-1.3941640887075353,-1.0452825808541586,0.75025770491936306,0.095731414577915,0.09400697244019729,-0.6337351280013187,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
Farm C,3,2018-10-15,0.4280071815428472,43,1.68,13.020838237185211,0.19294979681801988,7.570064579637435,0.04879016416943205,0,2.6438928315157195,3.187503545010459,2.5143827322663648,-0.887735266940439,-1.346439683255919,-1.3941640887075353,-1.0452825808541586,0.75025770491936306,0.095731414577915,0.09400697244019729,-0.5132863237984251,-0.9759206418836563,0.5375192243395798,0.3063422544286536,0.5625544609362644
